-0.19907, -0.0195852
-0.196191, -0.039003
-0.191423, -0.0580451
-0.184811, -0.0765279
-0.17642, -0.0942733
-0.16633, -0.111111
-0.154638, -0.126879
-0.141457, -0.141425
-0.126914, -0.154608
-0.111149, -0.166304
-0.0943137, -0.176398
-0.07657, -0.184793
-0.0580888, -0.191408
-0.0390477, -0.196181
-0.0196306, -0.199064
-2.47916e-05, -0.200031
0.0195814, -0.199071
0.0389991, -0.196194
0.0580414, -0.191428
0.0765242, -0.184818
0.0942699, -0.176428
0.111108, -0.166339
0.126876, -0.154649
0.141422, -0.141469
0.154607, -0.126927
0.166302, -0.111163
0.176397, -0.0943277
0.184792, -0.0765846
0.191408, -0.0581039
0.19618, -0.0390632
0.199064, -0.0196463

0.20012, -1.51609e-05
0.199154, 0.0196003
0.19627, 0.0390282
0.191497, 0.05808
0.18488, 0.076571
0.176484, 0.0943236
0.166387, 0.111169
0.154689, 0.126942
0.141502, 0.141494
0.126952, 0.154683
0.11118, 0.166384
0.0943359, 0.176482
0.0765842, 0.184881
0.058094, 0.191499
0.0390426, 0.196274
0.0196149, 0.199159
-6.44746e-07, 0.200126
-0.0196163, 0.199165
-0.0390444, 0.196286
-0.0580962, 0.191516
-0.0765871, 0.184903
-0.0943396, 0.176508
-0.111184, 0.166413
-0.126958, 0.154715
-0.141509, 0.141528
-0.154698, 0.126979
-0.166398, 0.111208
-0.176496, 0.0943646
-0.184894, 0.0766135
-0.19151, 0.0581237
-0.196283, 0.0390727
-0.199165, 0.0196452
-0.200129, 2.96115e-05
-0.199165, -0.0195862
-0.196282, -0.0390143
-0.191509, -0.0580665
-0.184893, -0.0765578
-0.176497, -0.0943107
-0.166401, -0.111156
-0.154703, -0.12693
-0.141515, -0.141482
-0.126965, -0.154672
-0.111193, -0.166372
-0.0943494, -0.176472
-0.0765979, -0.184871
-0.0581079, -0.19149
-0.0390567, -0.196267
-0.0196293, -0.199154
-1.40867e-05, -0.200123
0.0196014, -0.199165
0.0390291, -0.196288
0.0580808, -0.191521
0.0765716, -0.18491
0.0943242, -0.176518
0.111169, -0.166425
0.126943, -0.154729
0.141495, -0.141544
0.154684, -0.126996
0.166384, -0.111226
0.176482, -0.0943839
0.184881, -0.0766337
0.191498, -0.0581448
0.196271, -0.0390945
0.199154, -0.0196674

0.200298, -4.09629e-05
0.199328, 0.0195936
0.196437, 0.0390422
0.191657, 0.0581142
0.185033, 0.0766228
0.176628, 0.0943912
0.166522, 0.111252
0.154813, 0.12704
0.141614, 0.141605
0.127053, 0.154808
0.111268, 0.166521
0.0944096, 0.176631
0.0766432, 0.18504
0.058136, 0.191667
0.0390648, 0.196451
0.0196165, 0.199343
-1.83002e-05, 0.200315
-0.0196532, 0.199356
-0.039102, 0.196477
-0.0581738, 0.191706
-0.0766817, 0.185088
-0.094449, 0.176686
-0.111309, 0.166583
-0.127095, 0.154875
-0.141659, 0.141677
-0.15486, 0.127116
-0.16657, 0.111332
-0.176678, 0.0944748
-0.185082, 0.0767093
-0.191703, 0.0582028
-0.196478, 0.039132
-0.19936, 0.0196839
-0.200322, 4.91293e-05
-0.199353, -0.0195859
-0.196463, -0.0390348
-0.191682, -0.058107
-0.185056, -0.0766153
-0.17665, -0.0943832
-0.166541, -0.111243
-0.15483, -0.12703
-0.141628, -0.141594
-0.127065, -0.154796
-0.111278, -0.166508
-0.0944187, -0.176618
-0.0766513, -0.185025
-0.0581436, -0.191653
-0.0390722, -0.196438
-0.0196243, -0.199333
9.77357e-06, -0.200307
0.0196438, -0.199352
0.0390914, -0.196477
0.0581622, -0.19171
0.0766689, -0.185096
0.094435, -0.176698
0.111294, -0.166597
0.127079, -0.154893
0.141641, -0.141697
0.154841, -0.127138
0.16655, -0.111355
0.176655, -0.0944988
0.185058, -0.0767344
0.191679, -0.0582291
0.196453, -0.0391594
0.199335, -0.0197121

0.200594, -8.69975e-05
0.199616, 0.0195793
0.196715, 0.0390625
0.191921, 0.0581684
0.185285, 0.0767063
0.176867, 0.0945009
0.166745, 0.111388
0.155018, 0.1272
0.1418, 0.141787
0.127219, 0.155012
0.111412, 0.166747
0.0945294, 0.176878
0.0767384, 0.185303
0.0582031, 0.191945
0.0390987, 0.196744
0.0196159, 0.19965
-5.07892e-05, 0.20063
-0.0197177, 0.199675
-0.0392012, 0.196797
-0.0583064, 0.192022
-0.0768426, 0.185398
-0.0946348, 0.176986
-0.111519, 0.166868
-0.127327, 0.155144
-0.141911, 0.141928
-0.155131, 0.127348
-0.16686, 0.111543
-0.176983, 0.0946615
-0.185398, 0.0768719
-0.192026, 0.0583377
-0.196805, 0.0392339
-0.199687, 0.0197514
-0.200645, 8.46778e-05
-0.199668, -0.0195823
-0.196765, -0.0390659
-0.191967, -0.0581714
-0.185326, -0.0767083
-0.176903, -0.0945012
-0.166773, -0.111386
-0.155039, -0.127195
-0.141814, -0.141779
-0.127228, -0.155
-0.111417, -0.166731
-0.0945307, -0.176858
-0.0767367, -0.185281
-0.0581996, -0.191922
-0.0390946, -0.196722
-0.0196122, -0.19963
5.32058e-05, -0.200614
0.0197182, -0.199664
0.039199, -0.196793
0.0583013, -0.192024
0.0768344, -0.185406
0.0946233, -0.177001
0.111504, -0.166887
0.127309, -0.155167
0.141889, -0.141954
0.155105, -0.127376
0.166828, -0.111573
0.176945, -0.0946933
0.185356, -0.0769052
0.19198, -0.0583727
0.196756, -0.0392707
0.199636, -0.0197897

0.201038, -0.000159695
0.200048, 0.0195542
0.197129, 0.0390894
0.192316, 0.058246
0.185661, 0.0768279
0.177223, 0.0946621
0.167075, 0.111589
0.155321, 0.127437
0.142074, 0.142057
0.127463, 0.155316
0.111625, 0.167083
0.0947052, 0.177245
0.0768772, 0.185695
0.0582996, 0.192361
0.0391456, 0.197183
0.0196112, 0.200109
-0.000103486, 0.201102
-0.0198185, 0.200154
-0.0393539, 0.197278
-0.0585092, 0.192499
-0.0770881, 0.185865
-0.0949174, 0.177439
-0.111839, 0.167299
-0.12768, 0.15555
-0.142293, 0.142307
-0.155543, 0.127699
-0.167298, 0.111862
-0.177443, 0.0949453
-0.185875, 0.0771197
-0.192513, 0.0585438
-0.197297, 0.0393906
-0.200178, 0.0198565
-0.201129, 0.000141783
-0.200139, -0.0195733
-0.197216, -0.0391087
-0.192395, -0.0582644
-0.18573, -0.076844
-0.17728, -0.0946742
-0.167117, -0.111596
-0.155349, -0.127437
-0.14209, -0.142051
-0.127469, -0.155302
-0.111621, -0.167062
-0.0946943, -0.177216
-0.0768604, -0.18566
-0.058279, -0.192323
-0.0391232, -0.197145
-0.0195893, -0.200073
0.000123206, -0.201071
0.0198347, -0.200132
0.0393651, -0.197265
0.0585147, -0.192497
0.0770874, -0.185873
0.0949102, -0.177456
0.111825, -0.167324
0.127659, -0.155582
0.142264, -0.142343
0.155504, -0.127737
0.167248, -0.111903
0.177382, -0.0949885
0.185804, -0.077165
0.192434, -0.0585916
0.197211, -0.0394412
0.200087, -0.0199096

0.201658, -0.000265664
0.20065, 0.0195148
0.197707, 0.0391228
0.192866, 0.0583505
0.186184, 0.0769941
0.177717, 0.0948836
0.167533, 0.111867
0.15574, 0.127764
0.142453, 0.142432
0.127801, 0.155737
0.111918, 0.167551
0.0949466, 0.177756
0.0770667, 0.186242
0.05843, 0.192941
0.0392064, 0.197796
0.0195997, 0.20075
-0.000182051, 0.201762
-0.0199644, 0.200825
-0.0395726, 0.197951
-0.058798, 0.193167
-0.0774363, 0.186521
-0.0953179, 0.178075
-0.112291, 0.167906
-0.128178, 0.156123
-0.142833, 0.142842
-0.156123, 0.128194
-0.167914, 0.112314
-0.178091, 0.095347
-0.186545, 0.0774708
-0.193198, 0.0588367
-0.197988, 0.0396144
-0.200867, 0.0200081
-0.201808, 0.000226233
-0.200798, -0.019556
-0.197846, -0.0391641
-0.192991, -0.0583899
-0.186291, -0.0770292
-0.177804, -0.0949118
-0.167596, -0.111886
-0.155779, -0.127773
-0.142471, -0.142429
-0.127801, -0.155721
-0.111902, -0.16752
-0.0949179, -0.177712
-0.0770278, -0.186188
-0.0583843, -0.19288
-0.0391575, -0.197734
-0.0195513, -0.20069
0.000227166, -0.20171
0.0200037, -0.200784
0.0396036, -0.197926
0.0588194, -0.193158
0.0774472, -0.186527
0.0953174, -0.178094
0.112279, -0.167938
0.128153, -0.156164
0.142794, -0.14289
0.156067, -0.128246
0.167839, -0.112369
0.177996, -0.0954054
0.186433, -0.0775324
0.19307, -0.0589022
0.197848, -0.0396841
0.200718, -0.0200818

0.202483, -0.000411624
0.201451, 0.0194576
0.198474, 0.0391625
0.193595, 0.058485
0.186877, 0.077211
0.178371, 0.0951743
0.16814, 0.112232
0.156295, 0.128196
0.142954, 0.142927
0.128247, 0.156295
0.112303, 0.16817
0.0952628, 0.178433
0.0773137, 0.186967
0.0585981, 0.193711
0.0392818, 0.198611
0.0195788, 0.201603
-0.00029232, 0.202641
-0.0201644, 0.201718
-0.0398695, 0.19885
-0.0591883, 0.19406
-0.0779058, 0.187398
-0.095857, 0.178925
-0.1129, 0.168718
-0.128847, 0.15689
-0.143558, 0.143559
-0.1569, 0.128859
-0.16874, 0.112921
-0.178959, 0.0958873
-0.187441, 0.0779437
-0.194112, 0.0592323
-0.198909, 0.0399179
-0.201785, 0.0202153
-0.202712, 0.00034401
-0.201676, -0.0195277
-0.198684, -0.0392326
-0.193783, -0.0585518
-0.187036, -0.0772707
-0.178498, -0.0952232
-0.168229, -0.112267
-0.156347, -0.128214
-0.142973, -0.142926
-0.128238, -0.156273
-0.11227, -0.168127
-0.0952096, -0.178369
-0.0772443, -0.186886
-0.0585178, -0.193619
-0.0391963, -0.198515
-0.0194936, -0.20151
0.000372773, -0.202558
0.020236, -0.201652
0.0399284, -0.198805
0.0592322, -0.194039
0.0779332, -0.187399
0.0958664, -0.178946
0.11289, -0.168757
0.128817, -0.156943
0.143505, -0.143622
0.156821, -0.128928
0.16863, -0.112995
0.178818, -0.0959651
0.187273, -0.0780263
0.19392, -0.0593205
0.198697, -0.0400125
0.201559, -0.0203159

0.20354, -0.000604366
0.202477, 0.0193788
0.199456, 0.0392083
0.194528, 0.0586527
0.187763, 0.0774843
0.179207, 0.0955429
0.168913, 0.112697
0.157002, 0.128747
0.143592, 0.143558
0.128814, 0.157007
0.112792, 0.168961
0.0956631, 0.1793
0.0776248, 0.187896
0.058808, 0.194697
0.0393725, 0.199655
0.0195456, 0.202697
-0.00044023, 0.20377
-0.0204276, 0.202867
-0.0402573, 0.200005
-0.0596959, 0.195208
-0.0785149, 0.188527
-0.0965556, 0.18002
-0.113688, 0.169765
-0.129713, 0.157879
-0.144494, 0.144485
-0.157903, 0.129719
-0.169805, 0.113707
-0.180077, 0.0965868
-0.188596, 0.0785565
-0.195288, 0.0597461
-0.200095, 0.0403136
-0.202965, 0.0204875
-0.203874, 0.000501241
-0.202803, -0.0194854
-0.199759, -0.0393146
-0.194797, -0.0587537
-0.18799, -0.0775747
-0.179386, -0.0956171
-0.169037, -0.11275
-0.157071, -0.128776
-0.143612, -0.143559
-0.128793, -0.156977
-0.112737, -0.168899
-0.095577, -0.179207
-0.0775147, -0.187778
-0.0586815, -0.194562
-0.039238, -0.199513
-0.0194112, -0.202559
0.000567943, -0.203645
0.0205425, -0.202764
0.0403537, -0.199933
0.0597702, -0.19517
0.0785648, -0.188519
0.0965789, -0.180041
0.113682, -0.169811
0.129678, -0.157945
0.144425, -0.144566
0.157794, -0.129808
0.169651, -0.113802
0.179876, -0.0966886
0.188355, -0.0786652
0.195012, -0.0598628
0.199788, -0.0404394
0.202637, -0.0206218

0.20486, -0.000850707
0.203755, 0.0192745
0.200679, 0.0392597
0.195689, 0.0588563
0.188864, 0.0778199
0.180245, 0.0959976
0.169873, 0.113273
0.157879, 0.129431
0.144382, 0.144341
0.129516, 0.15789
0.113397, 0.169944
0.0961562, 0.180377
0.0780063, 0.189051
0.0590631, 0.195925
0.0394788, 0.200957
0.0194973, 0.204062
-0.000631741, 0.205179
-0.020763, 0.2043
-0.0407483, 0.201448
-0.0603362, 0.196644
-0.0792814, 0.189938
-0.0974341, 0.18139
-0.114678, 0.171074
-0.130801, 0.159118
-0.145668, 0.145646
-0.159161, 0.130798
-0.171139, 0.114693
-0.181475, 0.0974658
-0.19004, 0.0793273
-0.19676, 0.0603937
-0.201577, 0.0408141
-0.204438, 0.0208338
-0.205323, 0.000704138
-0.204208, -0.0194258
-0.201098, -0.0394102
-0.196059, -0.0589989
-0.189176, -0.0779474
-0.180489, -0.0961021
-0.170039, -0.113347
-0.157968, -0.129471
-0.144402, -0.144342
-0.129479, -0.157848
-0.113311, -0.169857
-0.0960274, -0.180246
-0.0778435, -0.188885
-0.0588771, -0.195734
-0.039281, -0.200754
-0.0192992, -0.203864
0.000820781, -0.204997
0.0209344, -0.204149
0.0408937, -0.201339
0.0604506, -0.19658
0.0793614, -0.189917
0.0974763, -0.181408
0.114679, -0.171127
0.13076, -0.159199
0.145579, -0.145747
0.159015, -0.130911
0.170929, -0.114814
0.1812, -0.0975962
0.189708, -0.0794674
0.196377, -0.0605451
0.20115, -0.0409779
0.203984, -0.0210095

0.206467, -0.00115746
0.205313, 0.019141
0.202167, 0.0393162
0.197101, 0.0590986
0.190203, 0.0782232
0.181506, 0.0965467
0.171039, 0.11397
0.158942, 0.13026
0.14534, 0.145291
0.130367, 0.158962
0.114128, 0.171138
0.0967508, 0.181687
0.0784643, 0.190457
0.059367, 0.19742
0.0396011, 0.202542
0.0194309, 0.205726
-0.000872789, 0.206896
-0.0211797, 0.206049
-0.0413547, 0.203209
-0.0611246, 0.198396
-0.080223, 0.191662
-0.0985126, 0.183064
-0.115893, 0.172675
-0.132135, 0.160633
-0.147107, 0.147068
-0.160699, 0.132122
-0.172769, 0.115903
-0.183185, 0.0985445
-0.191804, 0.0802738
-0.198556, 0.0611906
-0.203385, 0.0414319
-0.206236, 0.0212636
-0.20709, 0.000958973
-0.20592, -0.0193456
-0.202729, -0.0395193
-0.197595, -0.0592906
-0.190617, -0.0783942
-0.181828, -0.0966863
-0.171255, -0.114068
-0.159054, -0.130312
-0.145359, -0.145291
-0.130309, -0.158903
-0.114004, -0.171017
-0.0965678, -0.181506
-0.078235, -0.190228
-0.0591057, -0.197157
-0.0393233, -0.202263
-0.0191522, -0.20545
0.00113954, -0.206643
0.0214228, -0.205835
0.0415627, -0.203051
0.0612904, -0.198298
0.0803419, -0.191621
0.0985798, -0.183075
0.115904, -0.172733
0.132088, -0.160729
0.146994, -0.147191
0.160509, -0.132261
0.172492, -0.116054
0.182819, -0.0987082
0.19136, -0.0804507
0.198043, -0.061383
0.202813, -0.0416411
0.205625, -0.0214887

0.20839, -0.00153147
0.207175, 0.0189742
0.203946, 0.039377
0.198787, 0.0593821
0.191801, 0.0786994
0.18301, 0.097198
0.172427, 0.114799
0.160207, 0.131248
0.14648, 0.146423
0.13138, 0.16024
0.114996, 0.172562
0.0974552, 0.18325
0.0790045, 0.192136
0.059723, 0.199206
0.0397395, 0.204437
0.0193432, 0.207716
-0.00116931, 0.208952
-0.0216866, 0.208142
-0.0420886, 0.205318
-0.0620759, 0.200495
-0.0813568, 0.193728
-0.0998105, 0.18507
-0.117355, 0.174595
-0.13374, 0.16245
-0.148834, 0.148776
-0.162544, 0.133713
-0.174724, 0.117358
-0.185234, 0.0998424
-0.193918, 0.081413
-0.200708, 0.0621519
-0.20555, 0.0421792
-0.208387, 0.0217861
-0.209204, 0.00127199
-0.207967, -0.0192413
-0.204677, -0.0396417
-0.199428, -0.0596316
-0.192337, -0.0789206
-0.183425, -0.0973776
-0.172703, -0.114924
-0.160346, -0.131311
-0.146496, -0.146418
-0.131294, -0.160158
-0.114824, -0.172397
-0.0972047, -0.183007
-0.0786926, -0.191829
-0.0593683, -0.198853
-0.0393626, -0.204062
-0.0189646, -0.207344
0.00153258, -0.208607
0.022019, -0.207849
0.0423749, -0.205097
0.0623062, -0.200353
0.0815251, -0.19366
0.0999103, -0.18507
0.117379, -0.174656
0.133687, -0.162562
0.148696, -0.148923
0.162303, -0.133882
0.174368, -0.117544
0.18476, -0.100044
0.193341, -0.0816326
0.20004, -0.0623921
0.204804, -0.0424416
0.207589, -0.0220692

0.210655, -0.00197963
0.209367, 0.0187699
0.206038, 0.0394411
0.200769, 0.0597088
0.193678, 0.0792531
0.184775, 0.0979588
0.174056, 0.115771
0.161691, 0.132407
0.147816, 0.147752
0.132567, 0.161739
0.116013, 0.174233
0.0982771, 0.185087
0.0796324, 0.194111
0.0601341, 0.201307
0.0398941, 0.206668
0.0192312, 0.21006
-0.00152721, 0.211373
-0.0222925, 0.210608
-0.042962, 0.207804
-0.0632047, 0.20297
-0.0826994, 0.196163
-0.101347, 0.187435
-0.119085, 0.176858
-0.135638, 0.164595
-0.150876, 0.150793
-0.164721, 0.135596
-0.177029, 0.11908
-0.187649, 0.101378
-0.196411, 0.0827616
-0.203244, 0.0632923
-0.2081, 0.0430684
-0.210921, 0.0224104
-0.211693, 0.00164943
-0.210376, -0.0191095
-0.206968, -0.039777
-0.201583, -0.0600244
-0.194358, -0.0795315
-0.185298, -0.0981832
-0.1744, -0.115924
-0.161858, -0.132481
-0.147827, -0.147737
-0.132446, -0.161625
-0.11578, -0.174014
-0.097944, -0.184766
-0.0792198, -0.193706
-0.0596655, -0.200844
-0.0393962, -0.206175
-0.0187306, -0.209569
0.00200836, -0.210916
0.0227342, -0.210217
0.0433444, -0.207503
0.0635147, -0.20277
0.0829291, -0.196059
0.101488, -0.187418
0.119128, -0.17692
0.135582, -0.164722
0.150709, -0.150967
0.164422, -0.135798
0.176582, -0.119304
0.18705, -0.101624
0.195677, -0.0830301
0.202393, -0.0635875
0.20715, -0.0433922
0.209903, -0.0227608

0.213286, -0.00250877
0.211913, 0.0185239
0.208466, 0.0395073
0.203067, 0.0600806
0.195855, 0.0798884
0.186821, 0.0988359
0.175941, 0.116894
0.163406, 0.13375
0.149362, 0.149289
0.13394, 0.163474
0.117187, 0.176169
0.0992241, 0.187216
0.0803529, 0.196401
0.0606029, 0.203745
0.0400647, 0.209258
0.0190917, 0.212783
-0.00195227, 0.214186
-0.023006, 0.213475
-0.0439864, 0.210693
-0.064525, 0.205847
-0.0842664, 0.198995
-0.10314, 0.190186
-0.121104, 0.179491
-0.137854, 0.167091
-0.153255, 0.153144
-0.167255, 0.137792
-0.179711, 0.12109
-0.190458, 0.103171
-0.199308, 0.0843356
-0.206192, 0.0646259
-0.211065, 0.0441111
-0.213865, 0.0231455
-0.214583, 0.00209751
-0.213173, -0.0189466
-0.209627, -0.0399245
-0.204081, -0.0604712
-0.196699, -0.0802312
-0.187467, -0.09911
-0.176362, -0.117078
-0.163604, -0.133834
-0.149363, -0.149262
-0.133777, -0.163321
-0.116882, -0.175883
-0.0987911, -0.1868
-0.079819, -0.195879
-0.0599975, -0.203149
-0.0394213, -0.208623
-0.0184442, -0.212149
0.00257547, -0.213594
0.0235798, -0.212964
0.0444852, -0.210296
0.064932, -0.205576
0.0845716, -0.198844
0.103333, -0.190144
0.121172, -0.179551
0.137795, -0.167233
0.153057, -0.153345
0.166891, -0.13803
0.179159, -0.121355
0.189714, -0.103465
0.198395, -0.0846593
0.205131, -0.064984
0.209877, -0.0445054
0.212593, -0.0235731

0.216307, -0.0031257
0.214836, 0.0182319
0.211253, 0.0395743
0.205703, 0.060499
0.198349, 0.0806091
0.189163, 0.0998356
0.178098, 0.118178
0.165367, 0.135288
0.151131, 0.151049
0.135512, 0.165458
0.118529, 0.178385
0.100303, 0.189655
0.0811703, 0.199026
0.0611319, 0.206542
0.040251, 0.212231
0.0189216, 0.215909
-0.0024502, 0.217418
-0.0238357, 0.216768
-0.0451731, 0.214013
-0.0660503, 0.209153
-0.0860729, 0.202249
-0.105207, 0.193346
-0.123431, 0.182517
-0.140407, 0.16996
-0.155994, 0.155851
-0.170168, 0.140324
-0.182792, 0.123406
-0.193685, 0.105237
-0.202637, 0.0861501
-0.209579, 0.0661667
-0.21447, 0.0453191
-0.217245, 0.0240003
-0.217902, 0.00262246
-0.216383, -0.0187487
-0.212676, -0.0400834
-0.206944, -0.0609738
-0.19938, -0.0810236
-0.189949, -0.100164
-0.178604, -0.118394
-0.165598, -0.135379
-0.151117, -0.151003
-0.135296, -0.165256
-0.118135, -0.178017
-0.0997504, -0.189126
-0.0804921, -0.198365
-0.0603636, -0.205787
-0.0394344, -0.211427
-0.0180992, -0.215106
0.00324267, -0.216664
0.0245672, -0.216114
0.0458113, -0.2135
0.066574, -0.208796
0.0864697, -0.202039
0.105464, -0.193273
0.123533, -0.18257
0.14035, -0.170117
0.155764, -0.156081
0.169733, -0.1406
0.182123, -0.123717
0.192778, -0.105585
0.201519, -0.0865358
0.208278, -0.0665955
0.213012, -0.0457932
0.215683, -0.0245156

0.219742, -0.00383718
0.218158, 0.0178893
0.214418, 0.0396404
0.208694, 0.0609648
0.201179, 0.0814183
0.191817, 0.100963
0.18054, 0.119631
0.167587, 0.137032
0.153133, 0.153043
0.137293, 0.167704
0.120046, 0.180895
0.101519, 0.19242
0.0820885, 0.202006
0.0617231, 0.209717
0.0404525, 0.215609
0.0187175, 0.219463
-0.00302657, 0.221092
-0.0247897, 0.220514
-0.046533, 0.217789
-0.0677934, 0.212913
-0.0881331, 0.20595
-0.107565, 0.196939
-0.126085, 0.185957
-0.143319, 0.173225
-0.159114, 0.158935
-0.173481, 0.143212
-0.186294, 0.126048
-0.197352, 0.107594
-0.206421, 0.0882198
-0.213428, 0.0679277
-0.218341, 0.0467038
-0.221088, 0.0249839
-0.221673, 0.00323052
-0.22003, -0.018512
-0.216137, -0.0402524
-0.210191, -0.0615335
-0.202419, -0.0819116
-0.192758, -0.101351
-0.181139, -0.11988
-0.16785, -0.137128
-0.153099, -0.152971
-0.137012, -0.167443
-0.119547, -0.18043
-0.100826, -0.191758
-0.0812401, -0.201181
-0.0607628, -0.208777
-0.0394316, -0.214606
-0.0176887, -0.218461
0.00401886, -0.220148
0.0257079, -0.21969
0.0473366, -0.217138
0.068456, -0.212452
0.08864, -0.205668
0.107899, -0.196826
0.126229, -0.185999
0.143268, -0.173394
0.158852, -0.159194
0.17297, -0.143528
0.185498, -0.126409
0.196263, -0.108001
0.205073, -0.0886744
0.211858, -0.0684357
0.216578, -0.0472676
0.219197, -0.0255977

0.223614, -0.0046499
0.221901, 0.0174918
0.217981, 0.0397036
0.21206, 0.0614787
0.204361, 0.0823181
0.194799, 0.102224
0.183281, 0.12126
0.170076, 0.138991
0.155379, 0.155282
0.139292, 0.170224
0.121746, 0.183712
0.102879, 0.195527
0.0831106, 0.205358
0.0623782, 0.21329
0.0406687, 0.219412
0.0184764, 0.223468
-0.00368684, 0.225233
-0.0258763, 0.224735
-0.0480767, 0.222045
-0.0697663, 0.217149
-0.0904602, 0.210118
-0.110228, 0.200987
-0.129083, 0.189833
-0.146609, 0.176905
-0.162635, 0.162417
-0.177215, 0.146475
-0.190239, 0.129033
-0.201482, 0.110257
-0.210682, 0.0905584
-0.217765, 0.0699217
-0.222701, 0.0482765
-0.225415, 0.0261049
-0.225919, 0.00392796
-0.224134, -0.0182323
-0.220031, -0.04043
-0.213841, -0.0621508
-0.205833, -0.0828975
-0.195911, -0.102674
-0.18398, -0.121543
-0.170371, -0.139088
-0.155318, -0.155176
-0.138934, -0.169891
-0.121124, -0.183133
-0.102019, -0.194709
-0.0820631, -0.204341
-0.0611933, -0.212134
-0.0394087, -0.21818
-0.0172059, -0.222233
0.0049131, -0.224067
0.0270133, -0.223715
0.0490748, -0.221232
0.070593, -0.216567
0.0910983, -0.209752
0.110657, -0.200824
0.129282, -0.189859
0.14657, -0.177085
0.162343, -0.162706
0.176623, -0.146834
0.189303, -0.129449
0.200194, -0.11073
0.209081, -0.0910888
0.215895, -0.0705174
0.220599, -0.04894
0.223159, -0.0268287

0.227943, -0.00557046
0.226085, 0.0170346
0.221962, 0.0397618
0.215815, 0.0620408
0.207909, 0.0833101
0.198121, 0.10362
0.18633, 0.123071
0.172843, 0.141172
0.157879, 0.157774
0.141519, 0.173026
0.123636, 0.186848
0.104386, 0.198989
0.0842392, 0.209096
0.0630984, 0.217277
0.0408988, 0.22366
0.0181949, 0.227944
-0.00443637, 0.229863
-0.0271034, 0.229455
-0.0498146, 0.226803
-0.0719805, 0.221886
-0.0930667, 0.214777
-0.11321, 0.205509
-0.132441, 0.194164
-0.150293, 0.18102
-0.166577, 0.166315
-0.181388, 0.150132
-0.194644, 0.132378
-0.206093, 0.113241
-0.215442, 0.0931788
-0.222609, 0.0721609
-0.227573, 0.0500483
-0.230251, 0.0273723
-0.230663, 0.00472109
-0.228719, -0.0179055
-0.224375, -0.0406143
-0.21791, -0.062826
-0.209636, -0.0839825
-0.199417, -0.104138
-0.187136, -0.123388
-0.173168, -0.141266
-0.157781, -0.157626
-0.141066, -0.172608
-0.122867, -0.186136
-0.103333, -0.197991
-0.08296, -0.20786
-0.0616524, -0.215875
-0.0393607, -0.222165
-0.0166435, -0.226444
0.00593467, -0.228442
0.0284953, -0.228208
0.0510395, -0.225804
0.0729995, -0.22116
0.0938599, -0.21431
0.113754, -0.205286
0.132709, -0.194168
0.150276, -0.181208
0.166258, -0.166634
0.180714, -0.150535
0.193561, -0.132852
0.204589, -0.113785
0.213564, -0.0937922
0.22041, -0.0728526
0.225097, -0.0508217
0.22759, -0.0282176

0.232751, -0.00660553
